2022-10-10 20:37:10,364 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2022-10-10 20:37:10,396 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2022-10-10 20:37:10,396 INFO  Logger.cs: 73 - Commit version 1.6.0-1-g15f4949
2022-10-10 20:37:10,396 INFO  Logger.cs: 74 - Build version 1.6.7594.29634
2022-10-10 20:37:10,396 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2022-10-10 20:37:10,396 INFO  SwAddin.cs: 197 - Setting up callbacks
2022-10-10 20:37:10,396 INFO  SwAddin.cs: 201 - Setting up command manager
2022-10-10 20:37:10,396 INFO  SwAddin.cs: 204 - Adding command manager
2022-10-10 20:37:10,411 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2022-10-10 20:37:10,411 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2022-10-10 20:37:10,411 INFO  SwAddin.cs: 210 - Adding event handlers
2022-10-10 20:37:10,411 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2022-10-10 20:37:15,332 INFO  SwAddin.cs: 294 - Assembly export called for file bluejava
2022-10-10 20:37:15,332 INFO  SwAddin.cs: 299 - Save is required
2022-10-10 20:37:15,332 INFO  SwAddin.cs: 313 - Saving assembly
2022-10-10 20:37:16,123 INFO  SwAddin.cs: 316 - Opening property manager
2022-10-10 20:37:16,128 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from bluejava
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1136 - Found 51 in bluejava
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in bluejava
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_1-5-1
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1136 - Found 33 in link_1-5-1
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_1-5-1
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1136 - Found 53 in base-1
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in base-1
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_1-2-1
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1136 - Found 33 in link_1-2-1
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_1-2-1
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_1-4-1
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1136 - Found 41 in link_1-4-1
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_1-4-1
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link_1-1-1
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1136 - Found 35 in link_1-1-1
2022-10-10 20:37:16,143 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link_1-1-1
